obs_id,point_id,lat,lon
S1_S1A_IW_SLC__1SDV_20180305T104110_20180305T104140_020878_023D06_07A9,S1_S1A_IW_SLC__1SDV_20180305T104110_20180305T104140_020878_023D06_07A9_P0003,-8.398207345008178,116.05268680232034
S1_S1A_IW_SLC__1SDV_20180305T104110_20180305T104140_020878_023D06_07A9,S1_S1A_IW_SLC__1SDV_20180305T104110_20180305T104140_020878_023D06_07A9_P0004,-9.35541258776083,116.05268680232034
S1_S1A_IW_SLC__1SDV_20180305T104110_20180305T104140_020878_023D06_07A9,S1_S1A_IW_SLC__1SDV_20180305T104110_20180305T104140_020878_023D06_07A9_P0005,-9.35541258776083,114.91314823657177
S1_S1A_IW_SLC__1SDV_20180305T235749_20180305T235816_020887_023D47_BD35,S1_S1A_IW_SLC__1SDV_20180305T235749_20180305T235816_020887_023D47_BD35_P0001,15.894311642371544,-87.10381100690624
S1_S1A_IW_SLC__1SDV_20180305T235749_20180305T235816_020887_023D47_BD35,S1_S1A_IW_SLC__1SDV_20180305T235749_20180305T235816_020887_023D47_BD35_P0002,16.550385896174937,-87.10381100690624
S1_S1A_IW_SLC__1SDV_20180305T235749_20180305T235816_020887_023D47_BD35,S1_S1A_IW_SLC__1SDV_20180305T235749_20180305T235816_020887_023D47_BD35_P0003,16.550385896174937,-86.06285171757402
S1_S1A_IW_SLC__1SDV_20180305T235749_20180305T235816_020887_023D47_BD35,S1_S1A_IW_SLC__1SDV_20180305T235749_20180305T235816_020887_023D47_BD35_P0004,15.894311642371544,-86.06285171757402
S1_S1A_IW_SLC__1SDV_20180305T235749_20180305T235816_020887_023D47_BD35,S1_S1A_IW_SLC__1SDV_20180305T235749_20180305T235816_020887_023D47_BD35_P0005,15.894311642371544,-87.10381100690624
S1_S1A_IW_SLC__1SDV_20180305T235814_20180305T235841_020887_023D47_F0AD,S1_S1A_IW_SLC__1SDV_20180305T235814_20180305T235841_020887_023D47_F0AD_P0001,15.894311642371544,-87.10381100690624
S1_S1A_IW_SLC__1SDV_20180305T235814_20180305T235841_020887_023D47_F0AD,S1_S1A_IW_SLC__1SDV_20180305T235814_20180305T235841_020887_023D47_F0AD_P0002,16.550385896174937,-87.10381100690624
S1_S1A_IW_SLC__1SDV_20180305T235814_20180305T235841_020887_023D47_F0AD,S1_S1A_IW_SLC__1SDV_20180305T235814_20180305T235841_020887_023D47_F0AD_P0003,16.550385896174937,-86.06285171757402
S1_S1A_IW_SLC__1SDV_20180305T235814_20180305T235841_020887_023D47_F0AD,S1_S1A_IW_SLC__1SDV_20180305T235814_20180305T235841_020887_023D47_F0AD_P0004,15.894311642371544,-86.06285171757402
S1_S1A_IW_SLC__1SDV_20180305T235814_20180305T235841_020887_023D47_F0AD,S1_S1A_IW_SLC__1SDV_20180305T235814_20180305T235841_020887_023D47_F0AD_P0005,15.894311642371544,-87.10381100690624
S1_S1A_IW_SLC__1SDV_20180310T113706_20180310T113736_020952_023F65_5F7F,S1_S1A_IW_SLC__1SDV_20180310T113706_20180310T113736_020952_023F65_5F7F_P0001,15.894311642371544,-87.10381100690624
S1_S1A_IW_SLC__1SDV_20180310T113706_20180310T113736_020952_023F65_5F7F,S1_S1A_IW_SLC__1SDV_20180310T113706_20180310T113736_020952_023F65_5F7F_P0002,16.79022858181322,-87.10381100690624
S1_S1A_IW_SLC__1SDV_20180310T113706_20180310T113736_020952_023F65_5F7F,S1_S1A_IW_SLC__1SDV_20180310T113706_20180310T113736_020952_023F65_5F7F_P0003,16.79022858181322,-85.8479711322903
S1_S1A_IW_SLC__1SDV_20180310T113706_20180310T113736_020952_023F65_5F7F,S1_S1A_IW_SLC__1SDV_20180310T113706_20180310T113736_020952_023F65_5F7F_P0004,15.894311642371544,-85.8479711322903
S1_S1A_IW_SLC__1SDV_20180310T113706_20180310T113736_020952_023F65_5F7F,S1_S1A_IW_SLC__1SDV_20180310T113706_20180310T113736_020952_023F65_5F7F_P0005,15.894311642371544,-87.10381100690624
S1_S1A_IW_SLC__1SDV_20180417T061638_20180417T061705_021503_0250BC_6CFA,S1_S1A_IW_SLC__1SDV_20180417T061638_20180417T061705_021503_0250BC_6CFA_P0001,43.24243745009708,-2.5624417696388893
S1_S1A_IW_SLC__1SDV_20180417T061638_20180417T061705_021503_0250BC_6CFA,S1_S1A_IW_SLC__1SDV_20180417T061638_20180417T061705_021503_0250BC_6CFA_P0002,44.51347328289935,-2.5624417696388893
S1_S1A_IW_SLC__1SDV_20180417T061638_20180417T061705_021503_0250BC_6CFA,S1_S1A_IW_SLC__1SDV_20180417T061638_20180417T061705_021503_0250BC_6CFA_P0003,44.51347328289935,-1.259041158529437
S1_S1A_IW_SLC__1SDV_20180417T061638_20180417T061705_021503_0250BC_6CFA,S1_S1A_IW_SLC__1SDV_20180417T061638_20180417T061705_021503_0250BC_6CFA_P0004,43.24243745009708,-1.259041158529437
S1_S1A_IW_SLC__1SDV_20180417T061638_20180417T061705_021503_0250BC_6CFA,S1_S1A_IW_SLC__1SDV_20180417T061638_20180417T061705_021503_0250BC_6CFA_P0005,43.24243745009708,-2.5624417696388893
S1_S1A_IW_SLC__1SDV_20180417T061703_20180417T061730_021503_0250BC_1820,S1_S1A_IW_SLC__1SDV_20180417T061703_20180417T061730_021503_0250BC_1820_P0001,43.24243745009708,-2.5624417696388893
S1_S1A_IW_SLC__1SDV_20180417T061703_20180417T061730_021503_0250BC_1820,S1_S1A_IW_SLC__1SDV_20180417T061703_20180417T061730_021503_0250BC_1820_P0002,44.51347328289935,-2.5624417696388893
S1_S1A_IW_SLC__1SDV_20180417T061703_20180417T061730_021503_0250BC_1820,S1_S1A_IW_SLC__1SDV_20180417T061703_20180417T061730_021503_0250BC_1820_P0003,44.51347328289935,-1.259041158529437
S1_S1A_IW_SLC__1SDV_20180417T061703_20180417T061730_021503_0250BC_1820,S1_S1A_IW_SLC__1SDV_20180417T061703_20180417T061730_021503_0250BC_1820_P0004,43.24243745009708,-1.259041158529437
S1_S1A_IW_SLC__1SDV_20180417T061703_20180417T061730_021503_0250BC_1820,S1_S1A_IW_SLC__1SDV_20180417T061703_20180417T061730_021503_0250BC_1820_P0005,43.24243745009708,-2.5624417696388893
S1_S1A_IW_SLC__1SDV_20180420T175048_20180420T175115_021554_02524F_11F3,S1_S1A_IW_SLC__1SDV_20180420T175048_20180420T175115_021554_02524F_11F3_P0001,55.88277008742356,-3.0916771517868495
S1_S1A_IW_SLC__1SDV_20180420T175048_20180420T175115_021554_02524F_11F3,S1_S1A_IW_SLC__1SDV_20180420T175048_20180420T175115_021554_02524F_11F3_P0002,56.6759945638542,-3.0916771517868495
S1_S1A_IW_SLC__1SDV_20180420T175048_20180420T175115_021554_02524F_11F3,S1_S1A_IW_SLC__1SDV_20180420T175048_20180420T175115_021554_02524F_11F3_P0003,56.6759945638542,-1.8316652509012754
S1_S1A_IW_SLC__1SDV_20180420T175048_20180420T175115_021554_02524F_11F3,S1_S1A_IW_SLC__1SDV_20180420T175048_20180420T175115_021554_02524F_11F3_P0004,55.88277008742356,-1.8316652509012754
S1_S1A_IW_SLC__1SDV_20180420T175048_20180420T175115_021554_02524F_11F3,S1_S1A_IW_SLC__1SDV_20180420T175048_20180420T175115_021554_02524F_11F3_P0005,55.88277008742356,-3.0916771517868495
S1_S1A_IW_SLC__1SDV_20180530T165236_20180530T165306_022136_0264C5_5103,S1_S1A_IW_SLC__1SDV_20180530T165236_20180530T165306_022136_0264C5_5103_P0001,-34.196140776716085,26.687720568638046
S1_S1A_IW_SLC__1SDV_20180530T165236_20180530T165306_022136_0264C5_5103,S1_S1A_IW_SLC__1SDV_20180530T165236_20180530T165306_022136_0264C5_5103_P0002,-33.22093818341919,26.687720568638046
S1_S1A_IW_SLC__1SDV_20180530T165236_20180530T165306_022136_0264C5_5103,S1_S1A_IW_SLC__1SDV_20180530T165236_20180530T165306_022136_0264C5_5103_P0003,-33.22093818341919,27.652368883507936
S1_S1A_IW_SLC__1SDV_20180530T165236_20180530T165306_022136_0264C5_5103,S1_S1A_IW_SLC__1SDV_20180530T165236_20180530T165306_022136_0264C5_5103_P0004,-34.196140776716085,27.652368883507936
S1_S1A_IW_SLC__1SDV_20180530T165236_20180530T165306_022136_0264C5_5103,S1_S1A_IW_SLC__1SDV_20180530T165236_20180530T165306_022136_0264C5_5103_P0005,-34.196140776716085,26.687720568638046
S1_S1A_IW_SLC__1SDV_20180530T165304_20180530T165332_022136_0264C5_57B3,S1_S1A_IW_SLC__1SDV_20180530T165304_20180530T165332_022136_0264C5_57B3_P0001,-34.196140776716085,26.687720568638046
S1_S1A_IW_SLC__1SDV_20180530T165304_20180530T165332_022136_0264C5_57B3,S1_S1A_IW_SLC__1SDV_20180530T165304_20180530T165332_022136_0264C5_57B3_P0002,-33.22093818341919,26.687720568638046
S1_S1A_IW_SLC__1SDV_20180530T165304_20180530T165332_022136_0264C5_57B3,S1_S1A_IW_SLC__1SDV_20180530T165304_20180530T165332_022136_0264C5_57B3_P0003,-33.22093818341919,27.652368883507936
S1_S1A_IW_SLC__1SDV_20180530T165304_20180530T165332_022136_0264C5_57B3,S1_S1A_IW_SLC__1SDV_20180530T165304_20180530T165332_022136_0264C5_57B3_P0004,-34.196140776716085,27.652368883507936
S1_S1A_IW_SLC__1SDV_20180530T165304_20180530T165332_022136_0264C5_57B3,S1_S1A_IW_SLC__1SDV_20180530T165304_20180530T165332_022136_0264C5_57B3_P0005,-34.196140776716085,26.687720568638046
S1_S1A_IW_SLC__1SDV_20180607T160715_20180607T160742_022253_02686F_1B45,S1_S1A_IW_SLC__1SDV_20180607T160715_20180607T160742_022253_02686F_1B45_P0001,38.834692700323124,26.21725414897716
S1_S1A_IW_SLC__1SDV_20180607T160715_20180607T160742_022253_02686F_1B45,S1_S1A_IW_SLC__1SDV_20180607T160715_20180607T160742_022253_02686F_1B45_P0002,39.37854746847594,26.21725414897716
S1_S1A_IW_SLC__1SDV_20180607T160715_20180607T160742_022253_02686F_1B45,S1_S1A_IW_SLC__1SDV_20180607T160715_20180607T160742_022253_02686F_1B45_P0003,39.37854746847594,26.91812182758534
S1_S1A_IW_SLC__1SDV_20180607T160715_20180607T160742_022253_02686F_1B45,S1_S1A_IW_SLC__1SDV_20180607T160715_20180607T160742_022253_02686F_1B45_P0004,38.834692700323124,26.91812182758534
S1_S1A_IW_SLC__1SDV_20180607T160715_20180607T160742_022253_02686F_1B45,S1_S1A_IW_SLC__1SDV_20180607T160715_20180607T160742_022253_02686F_1B45_P0005,38.834692700323124,26.21725414897716
S1_S1A_IW_SLC__1SDV_20180611T060624_20180611T060651_022305_026A07_2143,S1_S1A_IW_SLC__1SDV_20180611T060624_20180611T060651_022305_026A07_2143_P0001,51.118148290007184,0.12839805253897096
S1_S1A_IW_SLC__1SDV_20180611T060624_20180611T060651_022305_026A07_2143,S1_S1A_IW_SLC__1SDV_20180611T060624_20180611T060651_022305_026A07_2143_P0002,51.71514181666781,0.12839805253897096
S1_S1A_IW_SLC__1SDV_20180611T060624_20180611T060651_022305_026A07_2143,S1_S1A_IW_SLC__1SDV_20180611T060624_20180611T060651_022305_026A07_2143_P0003,51.71514181666781,1.1699298549125965
S1_S1A_IW_SLC__1SDV_20180611T060624_20180611T060651_022305_026A07_2143,S1_S1A_IW_SLC__1SDV_20180611T060624_20180611T060651_022305_026A07_2143_P0004,51.118148290007184,1.1699298549125965
S1_S1A_IW_SLC__1SDV_20180611T060624_20180611T060651_022305_026A07_2143,S1_S1A_IW_SLC__1SDV_20180611T060624_20180611T060651_022305_026A07_2143_P0005,51.118148290007184,0.12839805253897096
S1_S1A_IW_SLC__1SDV_20180611T060649_20180611T060716_022305_026A07_EF2B,S1_S1A_IW_SLC__1SDV_20180611T060649_20180611T060716_022305_026A07_EF2B_P0001,51.118148290007184,0.12839805253897096
S1_S1A_IW_SLC__1SDV_20180611T060649_20180611T060716_022305_026A07_EF2B,S1_S1A_IW_SLC__1SDV_20180611T060649_20180611T060716_022305_026A07_EF2B_P0002,51.71514181666781,0.12839805253897096
S1_S1A_IW_SLC__1SDV_20180611T060649_20180611T060716_022305_026A07_EF2B,S1_S1A_IW_SLC__1SDV_20180611T060649_20180611T060716_022305_026A07_EF2B_P0003,51.71514181666781,1.1699298549125965
S1_S1A_IW_SLC__1SDV_20180611T060649_20180611T060716_022305_026A07_EF2B,S1_S1A_IW_SLC__1SDV_20180611T060649_20180611T060716_022305_026A07_EF2B_P0004,51.118148290007184,1.1699298549125965
S1_S1A_IW_SLC__1SDV_20180611T060649_20180611T060716_022305_026A07_EF2B,S1_S1A_IW_SLC__1SDV_20180611T060649_20180611T060716_022305_026A07_EF2B_P0005,51.118148290007184,0.12839805253897096
S1_S1A_IW_SLC__1SDV_20180629T051852_20180629T051919_022567_0271CF_EE7D,S1_S1A_IW_SLC__1SDV_20180629T051852_20180629T051919_022567_0271CF_EE7D_P0001,44.78408213611255,11.86883520484123
S1_S1A_IW_SLC__1SDV_20180629T051852_20180629T051919_022567_0271CF_EE7D,S1_S1A_IW_SLC__1SDV_20180629T051852_20180629T051919_022567_0271CF_EE7D_P0002,45.80418659703606,11.86883520484123
S1_S1A_IW_SLC__1SDV_20180629T051852_20180629T051919_022567_0271CF_EE7D,S1_S1A_IW_SLC__1SDV_20180629T051852_20180629T051919_022567_0271CF_EE7D_P0003,45.80418659703606,13.185237844803243
S1_S1A_IW_SLC__1SDV_20180629T051852_20180629T051919_022567_0271CF_EE7D,S1_S1A_IW_SLC__1SDV_20180629T051852_20180629T051919_022567_0271CF_EE7D_P0004,44.78408213611255,13.185237844803243
S1_S1A_IW_SLC__1SDV_20180629T051852_20180629T051919_022567_0271CF_EE7D,S1_S1A_IW_SLC__1SDV_20180629T051852_20180629T051919_022567_0271CF_EE7D_P0005,44.78408213611255,11.86883520484123
S1_S1A_IW_SLC__1SDV_20180630T170626_20180630T170653_022589_02727A_F0C9,S1_S1A_IW_SLC__1SDV_20180630T170626_20180630T170653_022589_02727A_F0C9_P0001,44.78408213611255,11.86883520484123
S1_S1A_IW_SLC__1SDV_20180630T170626_20180630T170653_022589_02727A_F0C9,S1_S1A_IW_SLC__1SDV_20180630T170626_20180630T170653_022589_02727A_F0C9_P0002,45.80418659703606,11.86883520484123
S1_S1A_IW_SLC__1SDV_20180630T170626_20180630T170653_022589_02727A_F0C9,S1_S1A_IW_SLC__1SDV_20180630T170626_20180630T170653_022589_02727A_F0C9_P0003,45.80418659703606,13.185237844803243
S1_S1A_IW_SLC__1SDV_20180630T170626_20180630T170653_022589_02727A_F0C9,S1_S1A_IW_SLC__1SDV_20180630T170626_20180630T170653_022589_02727A_F0C9_P0004,44.78408213611255,13.185237844803243
S1_S1A_IW_SLC__1SDV_20180630T170626_20180630T170653_022589_02727A_F0C9,S1_S1A_IW_SLC__1SDV_20180630T170626_20180630T170653_022589_02727A_F0C9_P0005,44.78408213611255,11.86883520484123
S1_S1A_IW_SLC__1SDV_20180711T225836_20180711T225903_022753_027755_DA41,S1_S1A_IW_SLC__1SDV_20180711T225836_20180711T225903_022753_027755_DA41_P0001,38.528351298098556,-76.6784017995868
S1_S1A_IW_SLC__1SDV_20180711T225836_20180711T225903_022753_027755_DA41,S1_S1A_IW_SLC__1SDV_20180711T225836_20180711T225903_022753_027755_DA41_P0002,39.16016057758789,-76.6784017995868
S1_S1A_IW_SLC__1SDV_20180711T225836_20180711T225903_022753_027755_DA41,S1_S1A_IW_SLC__1SDV_20180711T225836_20180711T225903_022753_027755_DA41_P0003,39.16016057758789,-75.920765874987
S1_S1A_IW_SLC__1SDV_20180711T225836_20180711T225903_022753_027755_DA41,S1_S1A_IW_SLC__1SDV_20180711T225836_20180711T225903_022753_027755_DA41_P0004,38.528351298098556,-75.920765874987
S1_S1A_IW_SLC__1SDV_20180711T225836_20180711T225903_022753_027755_DA41,S1_S1A_IW_SLC__1SDV_20180711T225836_20180711T225903_022753_027755_DA41_P0005,38.528351298098556,-76.6784017995868
S1_S1A_IW_SLC__1SDV_20180802T135244_20180802T135311_023068_028123_A301,S1_S1A_IW_SLC__1SDV_20180802T135244_20180802T135311_023068_028123_A301_P0001,32.30073890262826,-117.63200525665438
S1_S1A_IW_SLC__1SDV_20180802T135244_20180802T135311_023068_028123_A301,S1_S1A_IW_SLC__1SDV_20180802T135244_20180802T135311_023068_028123_A301_P0002,33.13063177427715,-117.63200525665438
S1_S1A_IW_SLC__1SDV_20180802T135244_20180802T135311_023068_028123_A301,S1_S1A_IW_SLC__1SDV_20180802T135244_20180802T135311_023068_028123_A301_P0003,33.13063177427715,-116.83021147631514
S1_S1A_IW_SLC__1SDV_20180802T135244_20180802T135311_023068_028123_A301,S1_S1A_IW_SLC__1SDV_20180802T135244_20180802T135311_023068_028123_A301_P0004,32.30073890262826,-116.83021147631514
S1_S1A_IW_SLC__1SDV_20180802T135244_20180802T135311_023068_028123_A301,S1_S1A_IW_SLC__1SDV_20180802T135244_20180802T135311_023068_028123_A301_P0005,32.30073890262826,-117.63200525665438
S1_S1A_IW_SLC__1SDV_20180830T114533_20180830T114600_023475_028E42_1ED7,S1_S1A_IW_SLC__1SDV_20180830T114533_20180830T114600_023475_028E42_1ED7_P0001,15.457917400456523,-88.9944093306455
S1_S1A_IW_SLC__1SDV_20180830T114533_20180830T114600_023475_028E42_1ED7,S1_S1A_IW_SLC__1SDV_20180830T114533_20180830T114600_023475_028E42_1ED7_P0002,16.32478044665864,-88.9944093306455
S1_S1A_IW_SLC__1SDV_20180830T114533_20180830T114600_023475_028E42_1ED7,S1_S1A_IW_SLC__1SDV_20180830T114533_20180830T114600_023475_028E42_1ED7_P0003,16.32478044665864,-87.78910353984975
S1_S1A_IW_SLC__1SDV_20180830T114533_20180830T114600_023475_028E42_1ED7,S1_S1A_IW_SLC__1SDV_20180830T114533_20180830T114600_023475_028E42_1ED7_P0004,15.457917400456523,-87.78910353984975
S1_S1A_IW_SLC__1SDV_20180830T114533_20180830T114600_023475_028E42_1ED7,S1_S1A_IW_SLC__1SDV_20180830T114533_20180830T114600_023475_028E42_1ED7_P0005,15.457917400456523,-88.9944093306455
S1_S1A_IW_SLC__1SDV_20180830T114558_20180830T114625_023475_028E42_5A19,S1_S1A_IW_SLC__1SDV_20180830T114558_20180830T114625_023475_028E42_5A19_P0001,15.457917400456523,-88.9944093306455
S1_S1A_IW_SLC__1SDV_20180830T114558_20180830T114625_023475_028E42_5A19,S1_S1A_IW_SLC__1SDV_20180830T114558_20180830T114625_023475_028E42_5A19_P0002,16.32478044665864,-88.9944093306455
S1_S1A_IW_SLC__1SDV_20180830T114558_20180830T114625_023475_028E42_5A19,S1_S1A_IW_SLC__1SDV_20180830T114558_20180830T114625_023475_028E42_5A19_P0003,16.32478044665864,-87.78910353984975
S1_S1A_IW_SLC__1SDV_20180830T114558_20180830T114625_023475_028E42_5A19,S1_S1A_IW_SLC__1SDV_20180830T114558_20180830T114625_023475_028E42_5A19_P0004,15.457917400456523,-87.78910353984975
S1_S1A_IW_SLC__1SDV_20180830T114558_20180830T114625_023475_028E42_5A19,S1_S1A_IW_SLC__1SDV_20180830T114558_20180830T114625_023475_028E42_5A19_P0005,15.457917400456523,-88.9944093306455
S1_S1A_IW_SLC__1SDV_20180918T113716_20180918T113745_023752_02971C_2F2E,S1_S1A_IW_SLC__1SDV_20180918T113716_20180918T113745_023752_02971C_2F2E_P0001,16.071429510090123,-87.28191662799772
S1_S1A_IW_SLC__1SDV_20180918T113716_20180918T113745_023752_02971C_2F2E,S1_S1A_IW_SLC__1SDV_20180918T113716_20180918T113745_023752_02971C_2F2E_P0002,16.67953604249511,-87.28191662799772
S1_S1A_IW_SLC__1SDV_20180918T113716_20180918T113745_023752_02971C_2F2E,S1_S1A_IW_SLC__1SDV_20180918T113716_20180918T113745_023752_02971C_2F2E_P0003,16.67953604249511,-86.52179430950228
S1_S1A_IW_SLC__1SDV_20180918T113716_20180918T113745_023752_02971C_2F2E,S1_S1A_IW_SLC__1SDV_20180918T113716_20180918T113745_023752_02971C_2F2E_P0004,16.071429510090123,-86.52179430950228
S1_S1A_IW_SLC__1SDV_20180918T113716_20180918T113745_023752_02971C_2F2E,S1_S1A_IW_SLC__1SDV_20180918T113716_20180918T113745_023752_02971C_2F2E_P0005,16.071429510090123,-87.28191662799772
S1_S1A_IW_SLC__1SDV_20180929T165813_20180929T165840_023916_029C64_EDCF,S1_S1A_IW_SLC__1SDV_20180929T165813_20180929T165840_023916_029C64_EDCF_P0001,45.10751293091907,12.322340568091738
S1_S1A_IW_SLC__1SDV_20180929T165813_20180929T165840_023916_029C64_EDCF,S1_S1A_IW_SLC__1SDV_20180929T165813_20180929T165840_023916_029C64_EDCF_P0002,46.01549397856318,12.322340568091738
S1_S1A_IW_SLC__1SDV_20180929T165813_20180929T165840_023916_029C64_EDCF,S1_S1A_IW_SLC__1SDV_20180929T165813_20180929T165840_023916_029C64_EDCF_P0003,46.01549397856318,13.935503566840127
S1_S1A_IW_SLC__1SDV_20180929T165813_20180929T165840_023916_029C64_EDCF,S1_S1A_IW_SLC__1SDV_20180929T165813_20180929T165840_023916_029C64_EDCF_P0004,45.10751293091907,13.935503566840127
S1_S1A_IW_SLC__1SDV_20180929T165813_20180929T165840_023916_029C64_EDCF,S1_S1A_IW_SLC__1SDV_20180929T165813_20180929T165840_023916_029C64_EDCF_P0005,45.10751293091907,12.322340568091738
S1_S1A_IW_SLC__1SDV_20180929T165838_20180929T165905_023916_029C64_E479,S1_S1A_IW_SLC__1SDV_20180929T165838_20180929T165905_023916_029C64_E479_P0001,45.10751293091907,12.322340568091738
S1_S1A_IW_SLC__1SDV_20180929T165838_20180929T165905_023916_029C64_E479,S1_S1A_IW_SLC__1SDV_20180929T165838_20180929T165905_023916_029C64_E479_P0002,46.01549397856318,12.322340568091738
S1_S1A_IW_SLC__1SDV_20180929T165838_20180929T165905_023916_029C64_E479,S1_S1A_IW_SLC__1SDV_20180929T165838_20180929T165905_023916_029C64_E479_P0003,46.01549397856318,13.935503566840127
S1_S1A_IW_SLC__1SDV_20180929T165838_20180929T165905_023916_029C64_E479,S1_S1A_IW_SLC__1SDV_20180929T165838_20180929T165905_023916_029C64_E479_P0004,45.10751293091907,13.935503566840127
S1_S1A_IW_SLC__1SDV_20180929T165838_20180929T165905_023916_029C64_E479,S1_S1A_IW_SLC__1SDV_20180929T165838_20180929T165905_023916_029C64_E479_P0005,45.10751293091907,12.322340568091738
S1_S1A_IW_SLC__1SDV_20181018T181758_20181018T181828_024194_02A587_7BBC,S1_S1A_IW_SLC__1SDV_20181018T181758_20181018T181828_024194_02A587_7BBC_P0001,5.225793890882638,-0.47376111869291126
S1_S1A_IW_SLC__1SDV_20181018T181758_20181018T181828_024194_02A587_7BBC,S1_S1A_IW_SLC__1SDV_20181018T181758_20181018T181828_024194_02A587_7BBC_P0002,5.810306109117362,-0.47376111869291126
S1_S1A_IW_SLC__1SDV_20181018T181758_20181018T181828_024194_02A587_7BBC,S1_S1A_IW_SLC__1SDV_20181018T181758_20181018T181828_024194_02A587_7BBC_P0003,5.810306109117362,0.18101111869291123
S1_S1A_IW_SLC__1SDV_20181018T181758_20181018T181828_024194_02A587_7BBC,S1_S1A_IW_SLC__1SDV_20181018T181758_20181018T181828_024194_02A587_7BBC_P0004,5.225793890882638,0.18101111869291123
S1_S1A_IW_SLC__1SDV_20181018T181758_20181018T181828_024194_02A587_7BBC,S1_S1A_IW_SLC__1SDV_20181018T181758_20181018T181828_024194_02A587_7BBC_P0005,5.225793890882638,-0.47376111869291126
S1_S1A_IW_SLC__1SDV_20181019T235759_20181019T235826_024212_02A61B_13F2,S1_S1A_IW_SLC__1SDV_20181019T235759_20181019T235826_024212_02A61B_13F2_P0001,15.649277408865064,-87.95701966034683
S1_S1A_IW_SLC__1SDV_20181019T235759_20181019T235826_024212_02A61B_13F2,S1_S1A_IW_SLC__1SDV_20181019T235759_20181019T235826_024212_02A61B_13F2_P0002,16.27337184299868,-87.95701966034683
S1_S1A_IW_SLC__1SDV_20181019T235759_20181019T235826_024212_02A61B_13F2,S1_S1A_IW_SLC__1SDV_20181019T235759_20181019T235826_024212_02A61B_13F2_P0003,16.27337184299868,-87.31336608184067
S1_S1A_IW_SLC__1SDV_20181019T235759_20181019T235826_024212_02A61B_13F2,S1_S1A_IW_SLC__1SDV_20181019T235759_20181019T235826_024212_02A61B_13F2_P0004,15.649277408865064,-87.31336608184067
S1_S1A_IW_SLC__1SDV_20181019T235759_20181019T235826_024212_02A61B_13F2,S1_S1A_IW_SLC__1SDV_20181019T235759_20181019T235826_024212_02A61B_13F2_P0005,15.649277408865064,-87.95701966034683
S1_S1A_IW_SLC__1SDV_20181019T235824_20181019T235851_024212_02A61B_5E38,S1_S1A_IW_SLC__1SDV_20181019T235824_20181019T235851_024212_02A61B_5E38_P0001,15.649277408865064,-87.95701966034683
S1_S1A_IW_SLC__1SDV_20181019T235824_20181019T235851_024212_02A61B_5E38,S1_S1A_IW_SLC__1SDV_20181019T235824_20181019T235851_024212_02A61B_5E38_P0002,16.27337184299868,-87.95701966034683
S1_S1A_IW_SLC__1SDV_20181019T235824_20181019T235851_024212_02A61B_5E38,S1_S1A_IW_SLC__1SDV_20181019T235824_20181019T235851_024212_02A61B_5E38_P0003,16.27337184299868,-87.31336608184067
S1_S1A_IW_SLC__1SDV_20181019T235824_20181019T235851_024212_02A61B_5E38,S1_S1A_IW_SLC__1SDV_20181019T235824_20181019T235851_024212_02A61B_5E38_P0004,15.649277408865064,-87.31336608184067
S1_S1A_IW_SLC__1SDV_20181019T235824_20181019T235851_024212_02A61B_5E38,S1_S1A_IW_SLC__1SDV_20181019T235824_20181019T235851_024212_02A61B_5E38_P0005,15.649277408865064,-87.95701966034683
S1_S1A_IW_SLC__1SDV_20181024T113716_20181024T113746_024277_02A836_7D74,S1_S1A_IW_SLC__1SDV_20181024T113716_20181024T113746_024277_02A836_7D74_P0001,15.510012501189664,-87.66862529456117
S1_S1A_IW_SLC__1SDV_20181024T113716_20181024T113746_024277_02A836_7D74,S1_S1A_IW_SLC__1SDV_20181024T113716_20181024T113746_024277_02A836_7D74_P0002,16.211548205414488,-87.66862529456117
S1_S1A_IW_SLC__1SDV_20181024T113716_20181024T113746_024277_02A836_7D74,S1_S1A_IW_SLC__1SDV_20181024T113716_20181024T113746_024277_02A836_7D74_P0003,16.211548205414488,-86.70101982505304
S1_S1A_IW_SLC__1SDV_20181024T113716_20181024T113746_024277_02A836_7D74,S1_S1A_IW_SLC__1SDV_20181024T113716_20181024T113746_024277_02A836_7D74_P0004,15.510012501189664,-86.70101982505304
S1_S1A_IW_SLC__1SDV_20181024T113716_20181024T113746_024277_02A836_7D74,S1_S1A_IW_SLC__1SDV_20181024T113716_20181024T113746_024277_02A836_7D74_P0005,15.510012501189664,-87.66862529456117
S1_S1A_IW_SLC__1SDV_20181024T113744_20181024T113812_024277_02A836_EC6E,S1_S1A_IW_SLC__1SDV_20181024T113744_20181024T113812_024277_02A836_EC6E_P0001,15.510012501189664,-87.66862529456117
S1_S1A_IW_SLC__1SDV_20181024T113744_20181024T113812_024277_02A836_EC6E,S1_S1A_IW_SLC__1SDV_20181024T113744_20181024T113812_024277_02A836_EC6E_P0002,16.211548205414488,-87.66862529456117
S1_S1A_IW_SLC__1SDV_20181024T113744_20181024T113812_024277_02A836_EC6E,S1_S1A_IW_SLC__1SDV_20181024T113744_20181024T113812_024277_02A836_EC6E_P0003,16.211548205414488,-86.70101982505304
S1_S1A_IW_SLC__1SDV_20181024T113744_20181024T113812_024277_02A836_EC6E,S1_S1A_IW_SLC__1SDV_20181024T113744_20181024T113812_024277_02A836_EC6E_P0004,15.510012501189664,-86.70101982505304
