key,tile,scene_date,s2_product,s2_acquired_utc,s1_product,s1_acquired_utc,s1_delta_hours,centroid_lon,centroid_lat,bbox_wgs84,planet_quick_search_curl_extended,s1_catalog_query_url
16PEC/2018-02-16,16PEC,2018-02-16,S2A_MSIL2A_20180216T161341_N0500_R140_T16PEC_20230731T233308.SAFE,2018-02-16T16:13:41Z,S1A_IW_GRDH_1SDV_20180216T234944_20180216T235018_020639_023576_744C.SAFE,2018-02-16T23:49:44Z,+7.60,-86.487627,15.7837,"-87.000187, 15.285842, -85.972550, 16.280833","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[-87.000186285416,15.288176518162],[-87.000187194318,16.28083332308],[-85.972550104722,16.278338896752],[-85.977537713982,15.28584160725],[-87.000186285416,15.288176518162]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2018-02-15T16:13:41Z"",""lte"":""2018-02-17T16:13:41Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((-87.000187194318%2015.28584160725,-87.000187194318%2016.28083332308,-85.972550104722%2016.28083332308,-85.972550104722%2015.28584160725,-87.000187194318%2015.28584160725))')%20and%20ContentDate/Start%20gt%202018-02-01T16:13:41Z%20and%20ContentDate/Start%20lt%202018-03-03T16:13:41Z%20and%20contains(Name,'_GRD')"
16PEC/2019-01-12,16PEC,2019-01-12,S2A_MSIL2A_20190112T161631_N0500_R140_T16PEC_20221201T023038.SAFE,2019-01-12T16:16:31Z,S1A_IW_GRDH_1SDV_20190111T235823_20190111T235848_025437_02D177_B0A1.SAFE,2019-01-11T23:58:23Z,-16.30,-86.487627,15.7837,"-87.000187, 15.285842, -85.972550, 16.280833","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[-87.000186285416,15.288176518162],[-87.000187194318,16.28083332308],[-85.972550104722,16.278338896752],[-85.977537713982,15.28584160725],[-87.000186285416,15.288176518162]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2019-01-11T16:16:31Z"",""lte"":""2019-01-13T16:16:31Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((-87.000187194318%2015.28584160725,-87.000187194318%2016.28083332308,-85.972550104722%2016.28083332308,-85.972550104722%2015.28584160725,-87.000187194318%2015.28584160725))')%20and%20ContentDate/Start%20gt%202018-12-28T16:16:31Z%20and%20ContentDate/Start%20lt%202019-01-27T16:16:31Z%20and%20contains(Name,'_GRD')"
16QED/2019-01-27,16QED,2019-01-27,S2B_MSIL2A_20190127T161539_N0500_R140_T16QED_20221220T023711.SAFE,2019-01-27T16:15:39Z,S1A_IW_GRDH_1SDV_20190128T113713_20190128T113742_025677_02DA37_D0ED.SAFE,2019-01-28T11:37:13Z,+19.36,-86.485281,16.687853,"-87.000188, 16.189940, -85.967695, 17.184992","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[-87.000187110734,16.192420048588],[-87.000188079068,17.184992362534],[-85.967695040155,17.182351280374],[-85.973008771526,16.189939891755],[-87.000187110734,16.192420048588]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2019-01-26T16:15:39Z"",""lte"":""2019-01-28T16:15:39Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((-87.000188079068%2016.189939891755,-87.000188079068%2017.184992362534,-85.967695040155%2017.184992362534,-85.967695040155%2016.189939891755,-87.000188079068%2016.189939891755))')%20and%20ContentDate/Start%20gt%202019-01-12T16:15:39Z%20and%20ContentDate/Start%20lt%202019-02-11T16:15:39Z%20and%20contains(Name,'_GRD')"
18QWF/2020-03-22,18QWF,2020-03-22,S2A_MSIL2A_20200322T153621_N0500_R068_T18QWF_20230409T004032.SAFE,2020-03-22T15:36:21Z,S1A_IW_GRDH_1SDV_20200322T105528_20200322T105545_031787_03AABF_D9D0.SAFE,2020-03-22T10:55:28Z,-4.68,-74.480138,18.495374,"-75.000190, 17.997356, -73.957069, 18.992522","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[-75.000188924236,18.000130679619],[-75.000190015461,18.99252174743],[-73.957069143733,18.989583216997],[-73.963057198647,17.997356190908],[-75.000188924236,18.000130679619]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2020-03-21T15:36:21Z"",""lte"":""2020-03-23T15:36:21Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((-75.000190015461%2017.997356190908,-75.000190015461%2018.99252174743,-73.957069143733%2018.99252174743,-73.957069143733%2017.997356190908,-75.000190015461%2017.997356190908))')%20and%20ContentDate/Start%20gt%202020-03-07T15:36:21Z%20and%20ContentDate/Start%20lt%202020-04-06T15:36:21Z%20and%20contains(Name,'_GRD')"
18QYF/2020-03-14,18QYF,2020-03-14,S2B_MSIL2A_20200314T152639_N0500_R025_T18QYF_20230413T052342.SAFE,2020-03-14T15:26:39Z,S1A_IW_GRDH_1SDV_20200314T225255_20200314T225324_031678_03A6F0_5E0A.SAFE,2020-03-14T22:52:55Z,+7.44,-72.586539,18.480704,"-73.111512, 17.978061, -72.058477, 18.982776","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[-73.111512064312,17.990928500792],[-73.100612138549,18.98277551047],[-72.058477454288,18.969147645145],[-72.07534068337,17.978061280425],[-73.111512064312,17.990928500792]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2020-03-13T15:26:39Z"",""lte"":""2020-03-15T15:26:39Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((-73.111512064312%2017.978061280425,-73.111512064312%2018.98277551047,-72.058477454288%2018.98277551047,-72.058477454288%2017.978061280425,-73.111512064312%2017.978061280425))')%20and%20ContentDate/Start%20gt%202020-02-28T15:26:39Z%20and%20ContentDate/Start%20lt%202020-03-29T15:26:39Z%20and%20contains(Name,'_GRD')"
18QYF/2020-03-19,18QYF,2020-03-19,S2A_MSIL2A_20200319T152641_N0500_R025_T18QYF_20230628T061226.SAFE,2020-03-19T15:26:41Z,S1A_IW_GRDH_1SDV_20200319T230056_20200319T230121_031751_03A974_0F6A.SAFE,2020-03-19T23:00:56Z,+7.57,-72.586539,18.480704,"-73.111512, 17.978061, -72.058477, 18.982776","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[-73.111512064312,17.990928500792],[-73.100612138549,18.98277551047],[-72.058477454288,18.969147645145],[-72.07534068337,17.978061280425],[-73.111512064312,17.990928500792]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2020-03-18T15:26:41Z"",""lte"":""2020-03-20T15:26:41Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((-73.111512064312%2017.978061280425,-73.111512064312%2018.98277551047,-72.058477454288%2018.98277551047,-72.058477454288%2017.978061280425,-73.111512064312%2017.978061280425))')%20and%20ContentDate/Start%20gt%202020-03-04T15:26:41Z%20and%20ContentDate/Start%20lt%202020-04-03T15:26:41Z%20and%20contains(Name,'_GRD')"
18QYF/2020-03-24,18QYF,2020-03-24,S2B_MSIL2A_20200324T152639_N0500_R025_T18QYF_20230419T140420.SAFE,2020-03-24T15:26:39Z,S1A_IW_GRDH_1SDV_20200326T225255_20200326T225324_031853_03AD19_A84D.SAFE,2020-03-26T22:52:55Z,+55.44,-72.586539,18.480704,"-73.111512, 17.978061, -72.058477, 18.982776","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[-73.111512064312,17.990928500792],[-73.100612138549,18.98277551047],[-72.058477454288,18.969147645145],[-72.07534068337,17.978061280425],[-73.111512064312,17.990928500792]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2020-03-23T15:26:39Z"",""lte"":""2020-03-25T15:26:39Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((-73.111512064312%2017.978061280425,-73.111512064312%2018.98277551047,-72.058477454288%2018.98277551047,-72.058477454288%2017.978061280425,-73.111512064312%2017.978061280425))')%20and%20ContentDate/Start%20gt%202020-03-09T15:26:39Z%20and%20ContentDate/Start%20lt%202020-04-08T15:26:39Z%20and%20contains(Name,'_GRD')"
18QYF/2020-09-15,18QYF,2020-09-15,S2A_MSIL2A_20200915T152641_N0500_R025_T18QYF_20230421T222824.SAFE,2020-09-15T15:26:41Z,S1A_IW_GRDH_1SDV_20200915T230105_20200915T230130_034376_03FF59_88A1.SAFE,2020-09-15T23:01:05Z,+7.57,-72.586539,18.480704,"-73.111512, 17.978061, -72.058477, 18.982776","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[-73.111512064312,17.990928500792],[-73.100612138549,18.98277551047],[-72.058477454288,18.969147645145],[-72.07534068337,17.978061280425],[-73.111512064312,17.990928500792]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2020-09-14T15:26:41Z"",""lte"":""2020-09-16T15:26:41Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((-73.111512064312%2017.978061280425,-73.111512064312%2018.98277551047,-72.058477454288%2018.98277551047,-72.058477454288%2017.978061280425,-73.111512064312%2017.978061280425))')%20and%20ContentDate/Start%20gt%202020-08-31T15:26:41Z%20and%20ContentDate/Start%20lt%202020-09-30T15:26:41Z%20and%20contains(Name,'_GRD')"
18QYF/2020-10-15,18QYF,2020-10-15,S2A_MSIL2A_20201015T152651_N0500_R025_T18QYF_20230325T082659.SAFE,2020-10-15T15:26:51Z,S1A_IW_GRDH_1SDV_20201014T103932_20201014T103958_034791_040DF9_D62F.SAFE,2020-10-14T10:39:32Z,-28.79,-72.586539,18.480704,"-73.111512, 17.978061, -72.058477, 18.982776","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[-73.111512064312,17.990928500792],[-73.100612138549,18.98277551047],[-72.058477454288,18.969147645145],[-72.07534068337,17.978061280425],[-73.111512064312,17.990928500792]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2020-10-14T15:26:51Z"",""lte"":""2020-10-16T15:26:51Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((-73.111512064312%2017.978061280425,-73.111512064312%2018.98277551047,-72.058477454288%2018.98277551047,-72.058477454288%2017.978061280425,-73.111512064312%2017.978061280425))')%20and%20ContentDate/Start%20gt%202020-09-30T15:26:51Z%20and%20ContentDate/Start%20lt%202020-10-30T15:26:51Z%20and%20contains(Name,'_GRD')"
18QYF/2020-10-20,18QYF,2020-10-20,S2B_MSIL2A_20201020T152639_N0500_R025_T18QYF_20230326T095308.SAFE,2020-10-20T15:26:39Z,S1A_IW_GRDH_1SDV_20201019T104733_20201019T104758_034864_041080_7270.SAFE,2020-10-19T10:47:33Z,-28.65,-72.586539,18.480704,"-73.111512, 17.978061, -72.058477, 18.982776","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[-73.111512064312,17.990928500792],[-73.100612138549,18.98277551047],[-72.058477454288,18.969147645145],[-72.07534068337,17.978061280425],[-73.111512064312,17.990928500792]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2020-10-19T15:26:39Z"",""lte"":""2020-10-21T15:26:39Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((-73.111512064312%2017.978061280425,-73.111512064312%2018.98277551047,-72.058477454288%2018.98277551047,-72.058477454288%2017.978061280425,-73.111512064312%2017.978061280425))')%20and%20ContentDate/Start%20gt%202020-10-05T15:26:39Z%20and%20ContentDate/Start%20lt%202020-11-04T15:26:39Z%20and%20contains(Name,'_GRD')"
18QYF/2020-11-29,18QYF,2020-11-29,S2B_MSIL2A_20201129T152639_N0500_R025_T18QYF_20230304T135612.SAFE,2020-11-29T15:26:39Z,S1A_IW_GRDH_1SDV_20201201T103906_20201201T103931_035491_042635_8D3F.SAFE,2020-12-01T10:39:06Z,+43.21,-72.586539,18.480704,"-73.111512, 17.978061, -72.058477, 18.982776","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[-73.111512064312,17.990928500792],[-73.100612138549,18.98277551047],[-72.058477454288,18.969147645145],[-72.07534068337,17.978061280425],[-73.111512064312,17.990928500792]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2020-11-28T15:26:39Z"",""lte"":""2020-11-30T15:26:39Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((-73.111512064312%2017.978061280425,-73.111512064312%2018.98277551047,-72.058477454288%2018.98277551047,-72.058477454288%2017.978061280425,-73.111512064312%2017.978061280425))')%20and%20ContentDate/Start%20gt%202020-11-14T15:26:39Z%20and%20ContentDate/Start%20lt%202020-12-14T15:26:39Z%20and%20contains(Name,'_GRD')"
18QYF/2020-12-04,18QYF,2020-12-04,S2A_MSIL2A_20201204T152641_N0500_R025_T18QYF_20230301T233824.SAFE,2020-12-04T15:26:41Z,S1A_IW_GRDH_1SDV_20201203T225333_20201203T225358_035528_04276A_5AA8.SAFE,2020-12-03T22:53:33Z,-16.55,-72.586539,18.480704,"-73.111512, 17.978061, -72.058477, 18.982776","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[-73.111512064312,17.990928500792],[-73.100612138549,18.98277551047],[-72.058477454288,18.969147645145],[-72.07534068337,17.978061280425],[-73.111512064312,17.990928500792]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2020-12-03T15:26:41Z"",""lte"":""2020-12-05T15:26:41Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((-73.111512064312%2017.978061280425,-73.111512064312%2018.98277551047,-72.058477454288%2018.98277551047,-72.058477454288%2017.978061280425,-73.111512064312%2017.978061280425))')%20and%20ContentDate/Start%20gt%202020-11-19T15:26:41Z%20and%20ContentDate/Start%20lt%202020-12-19T15:26:41Z%20and%20contains(Name,'_GRD')"
18QYF/2020-12-14,18QYF,2020-12-14,S2A_MSIL2A_20201214T152641_N0500_R025_T18QYF_20230226T234123.SAFE,2020-12-14T15:26:41Z,S1A_IW_GRDH_1SDV_20201213T103931_20201213T103957_035666_042C30_87CB.SAFE,2020-12-13T10:39:31Z,-28.79,-72.586539,18.480704,"-73.111512, 17.978061, -72.058477, 18.982776","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[-73.111512064312,17.990928500792],[-73.100612138549,18.98277551047],[-72.058477454288,18.969147645145],[-72.07534068337,17.978061280425],[-73.111512064312,17.990928500792]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2020-12-13T15:26:41Z"",""lte"":""2020-12-15T15:26:41Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((-73.111512064312%2017.978061280425,-73.111512064312%2018.98277551047,-72.058477454288%2018.98277551047,-72.058477454288%2017.978061280425,-73.111512064312%2017.978061280425))')%20and%20ContentDate/Start%20gt%202020-11-29T15:26:41Z%20and%20ContentDate/Start%20lt%202020-12-29T15:26:41Z%20and%20contains(Name,'_GRD')"
18QYF/2020-12-22,18QYF,2020-12-22,S2B_MSIL2A_20201222T153619_N0500_R068_T18QYF_20230320T143352.SAFE,2020-12-22T15:36:19Z,S1A_IW_GRDH_1SDV_20201220T230129_20201220T230154_035776_042FF7_9AD2.SAFE,2020-12-20T23:01:29Z,-40.58,-72.586539,18.480704,"-73.111512, 17.978061, -72.058477, 18.982776","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[-73.111512064312,17.990928500792],[-73.100612138549,18.98277551047],[-72.058477454288,18.969147645145],[-72.07534068337,17.978061280425],[-73.111512064312,17.990928500792]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2020-12-21T15:36:19Z"",""lte"":""2020-12-23T15:36:19Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((-73.111512064312%2017.978061280425,-73.111512064312%2018.98277551047,-72.058477454288%2018.98277551047,-72.058477454288%2017.978061280425,-73.111512064312%2017.978061280425))')%20and%20ContentDate/Start%20gt%202020-12-07T15:36:19Z%20and%20ContentDate/Start%20lt%202021-01-06T15:36:19Z%20and%20contains(Name,'_GRD')"
18QYF/2020-12-29,18QYF,2020-12-29,S2B_MSIL2A_20201229T152639_N0500_R025_T18QYF_20230228T122104.SAFE,2020-12-29T15:26:39Z,S1A_IW_GRDH_1SDV_20201230T104731_20201230T104756_035914_0434CF_3FB2.SAFE,2020-12-30T10:47:31Z,+19.35,-72.586539,18.480704,"-73.111512, 17.978061, -72.058477, 18.982776","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[-73.111512064312,17.990928500792],[-73.100612138549,18.98277551047],[-72.058477454288,18.969147645145],[-72.07534068337,17.978061280425],[-73.111512064312,17.990928500792]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2020-12-28T15:26:39Z"",""lte"":""2020-12-30T15:26:39Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((-73.111512064312%2017.978061280425,-73.111512064312%2018.98277551047,-72.058477454288%2018.98277551047,-72.058477454288%2017.978061280425,-73.111512064312%2017.978061280425))')%20and%20ContentDate/Start%20gt%202020-12-14T15:26:39Z%20and%20ContentDate/Start%20lt%202021-01-13T15:26:39Z%20and%20contains(Name,'_GRD')"
18QYF/2021-01-03,18QYF,2021-01-03,S2A_MSIL2A_20210103T152641_N0500_R025_T18QYF_20230224T115751.SAFE,2021-01-03T15:26:41Z,S1A_IW_GRDH_1SDV_20210101T230129_20210101T230154_035951_04360B_8AE5.SAFE,2021-01-01T23:01:29Z,-40.42,-72.586539,18.480704,"-73.111512, 17.978061, -72.058477, 18.982776","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[-73.111512064312,17.990928500792],[-73.100612138549,18.98277551047],[-72.058477454288,18.969147645145],[-72.07534068337,17.978061280425],[-73.111512064312,17.990928500792]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2021-01-02T15:26:41Z"",""lte"":""2021-01-04T15:26:41Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((-73.111512064312%2017.978061280425,-73.111512064312%2018.98277551047,-72.058477454288%2018.98277551047,-72.058477454288%2017.978061280425,-73.111512064312%2017.978061280425))')%20and%20ContentDate/Start%20gt%202020-12-19T15:26:41Z%20and%20ContentDate/Start%20lt%202021-01-18T15:26:41Z%20and%20contains(Name,'_GRD')"
18QYF/2021-01-23,18QYF,2021-01-23,S2A_MSIL2A_20210123T152641_N0500_R025_T18QYF_20230522T075438.SAFE,2021-01-23T15:26:41Z,S1A_IW_GRDH_1SDV_20210123T104730_20210123T104755_036264_0440FD_0044.SAFE,2021-01-23T10:47:30Z,-4.65,-72.586539,18.480704,"-73.111512, 17.978061, -72.058477, 18.982776","curl -u ""$PL_API_KEY:"" -X POST ""https://api.planet.com/data/v1/quick-search"" -H ""Content-Type: application/json"" -d '{""item_types"":[""PSScene""],""filter"":{""type"":""AndFilter"",""config"":[{""type"":""GeometryFilter"",""field_name"":""geometry"",""config"":{""type"":""Polygon"",""coordinates"":[[[-73.111512064312,17.990928500792],[-73.100612138549,18.98277551047],[-72.058477454288,18.969147645145],[-72.07534068337,17.978061280425],[-73.111512064312,17.990928500792]]]}},{""type"":""DateRangeFilter"",""field_name"":""acquired"",""config"":{""gte"":""2021-01-22T15:26:41Z"",""lte"":""2021-01-24T15:26:41Z""}}]},""sort"":[{""field_name"":""acquired"",""direction"":""asc""}],""limit"":250}'","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?$top=200&$orderby=ContentDate/Start%20asc&$filter=Collection/Name%20eq%20'SENTINEL-1'%20and%20OData.CSC.Intersects(area=geography'SRID=4326;POLYGON((-73.111512064312%2017.978061280425,-73.111512064312%2018.98277551047,-72.058477454288%2018.98277551047,-72.058477454288%2017.978061280425,-73.111512064312%2017.978061280425))')%20and%20ContentDate/Start%20gt%202021-01-08T15:26:41Z%20and%20ContentDate/Start%20lt%202021-02-07T15:26:41Z%20and%20contains(Name,'_GRD')"
